kx ky BerryCurvature
4.712388980384690229e-01 2.984513020910303460e+00 -3.227087645173180923e-07
6.283185307179586232e-01 2.984513020910303460e+00 -6.170577501180652080e-07
7.853981633974482790e-01 2.984513020910303460e+00 -1.059488519913197385e-06
9.424777960769380458e-01 2.984513020910303460e+00 -1.713598432796869348e-06
1.099557428756427591e+00 2.984513020910303460e+00 -2.678890858504785438e-06
1.256637061435917246e+00 2.984513020910303460e+00 -4.111348814216243453e-06
1.413716694115406902e+00 2.984513020910303460e+00 -6.256964735063081994e-06
1.570796326794896558e+00 2.984513020910303460e+00 -9.505848786709616516e-06
1.727875959474386436e+00 2.984513020910303460e+00 -1.447744362035480338e-05
1.884955592153876092e+00 2.984513020910303460e+00 -2.214749815799412034e-05
2.042035224833365525e+00 2.984513020910303460e+00 -3.401457331166329694e-05
2.199114857512855181e+00 2.984513020910303460e+00 -5.225041280236558281e-05
2.356194490192344837e+00 2.984513020910303460e+00 -7.962847834742069197e-05
2.513274122871834493e+00 2.984513020910303460e+00 -1.187257513050424566e-04
2.670353755551324593e+00 2.984513020910303460e+00 -1.696214037508517701e-04
2.827433388230813804e+00 2.984513020910303460e+00 -2.260151639393850539e-04
2.984513020910303460e+00 2.984513020910303460e+00 -2.727975154541654318e-04
3.141592653589793116e+00 2.984513020910303460e+00 -2.913360223995228870e-04
3.298672286269282772e+00 2.984513020910303460e+00 -2.727975154541519877e-04
3.455751918948772872e+00 2.984513020910303460e+00 -2.260151639393880897e-04
3.612831551628262527e+00 2.984513020910303460e+00 -1.696214037508459154e-04
3.769911184307752183e+00 2.984513020910303460e+00 -1.187257513050397461e-04
3.926990816987241395e+00 2.984513020910303460e+00 -7.962847834742242670e-05
4.084070449666731051e+00 2.984513020910303460e+00 -5.225041280236303494e-05
4.241150082346220707e+00 2.984513020910303460e+00 -3.401457331166158932e-05
4.398229715025710362e+00 2.984513020910303460e+00 -2.214749815799784728e-05
4.555309347705200906e+00 2.984513020910303460e+00 -1.447744362035376662e-05
4.712388980384689674e+00 2.984513020910303460e+00 -9.505848786710456772e-06
4.869468613064179330e+00 2.984513020910303460e+00 -6.256964735062997291e-06
5.026548245743668986e+00 2.984513020910303460e+00 -4.111348814216628006e-06
5.183627878423158641e+00 2.984513020910303460e+00 -2.678890858505241141e-06
5.340707511102649185e+00 2.984513020910303460e+00 -1.713598432797689276e-06
5.497787143782137953e+00 2.984513020910303460e+00 -1.059488519913206702e-06
5.654866776461627609e+00 2.984513020910303460e+00 -6.170577501175248010e-07
5.811946409141117265e+00 2.984513020910303460e+00 -3.227087645174349828e-07
5.969026041820606920e+00 2.984513020910303460e+00 -1.361906298242903865e-07
6.126105674500097464e+00 2.984513020910303460e+00 -3.301006347079628376e-08
0.000000000000000000e+00 3.141592653589793116e+00 -0.000000000000000000e+00
1.570796326794896558e-01 3.141592653589793116e+00 -2.371692252312040949e-20
3.141592653589793116e-01 3.141592653589793116e+00 1.219727444046192488e-19
4.712388980384690229e-01 3.141592653589793116e+00 6.437450399132682577e-20
6.283185307179586232e-01 3.141592653589793116e+00 1.151964808265848461e-19
7.853981633974482790e-01 3.141592653589793116e+00 -2.778268066994105112e-19
9.424777960769380458e-01 3.141592653589793116e+00 -2.473336205982556990e-19
1.099557428756427591e+00 3.141592653589793116e+00 3.422013106907373370e-19
1.256637061435917246e+00 3.141592653589793116e+00 -3.760826285809093505e-19
1.413716694115406902e+00 3.141592653589793116e+00 3.794707603699265519e-19
1.570796326794896558e+00 3.141592653589793116e+00 4.607859233063393845e-19
1.727875959474386436e+00 3.141592653589793116e+00 -6.844026213814746740e-19
1.884955592153876092e+00 3.141592653589793116e+00 1.680513367352531873e-18
2.042035224833365525e+00 3.141592653589793116e+00 2.256495771485456103e-18
2.199114857512855181e+00 3.141592653589793116e+00 -4.458781434346636985e-18
2.356194490192344837e+00 3.141592653589793116e+00 -2.927345865710861972e-18
2.513274122871834493e+00 3.141592653589793116e+00 1.788933584601082316e-18
2.670353755551324593e+00 3.141592653589793116e+00 -6.179952383167375274e-18
2.827433388230813804e+00 3.141592653589793116e+00 4.065758146820641628e-18
2.984513020910303460e+00 3.141592653589793116e+00 -2.005774019098183203e-18
3.141592653589793116e+00 3.141592653589793116e+00 -5.204170427930421283e-18
3.298672286269282772e+00 3.141592653589793116e+00 1.870248747537495149e-17
3.455751918948772872e+00 3.141592653589793116e+00 -6.722053469410127491e-18
3.612831551628262527e+00 3.141592653589793116e+00 1.788933584601082316e-18
3.769911184307752183e+00 3.141592653589793116e+00 3.821812658011403130e-18
3.926990816987241395e+00 3.141592653589793116e+00 -2.412349833780247366e-18
4.084070449666731051e+00 3.141592653589793116e+00 2.710505431213761085e-19
4.241150082346220707e+00 3.141592653589793116e+00 2.236166980751352895e-19
4.398229715025710362e+00 3.141592653589793116e+00 2.710505431213761085e-18
4.555309347705200906e+00 3.141592653589793116e+00 -1.395910297075086959e-18
4.712388980384689674e+00 3.141592653589793116e+00 1.002887009549091601e-18
4.869468613064179330e+00 3.141592653589793116e+00 6.166399856011306468e-19
5.026548245743668986e+00 3.141592653589793116e+00 4.472333961502705790e-19
5.183627878423158641e+00 3.141592653589793116e+00 3.218725199566341288e-19
5.340707511102649185e+00 3.141592653589793116e+00 4.946672411965113980e-19
5.497787143782137953e+00 3.141592653589793116e+00 -3.659182332138577465e-19
5.654866776461627609e+00 3.141592653589793116e+00 3.625301014248405451e-19
5.811946409141117265e+00 3.141592653589793116e+00 -9.486769009248163798e-20
5.969026041820606920e+00 3.141592653589793116e+00 -1.253608761936364502e-19
6.126105674500097464e+00 3.141592653589793116e+00 -2.710505431213761085e-20
0.000000000000000000e+00 3.298672286269282772e+00 -0.000000000000000000e+00
1.570796326794896558e-01 3.298672286269282772e+00 3.301006347082000069e-08
3.141592653589793116e-01 3.298672286269282772e+00 1.361906298243920304e-07
4.712388980384690229e-01 3.298672286269282772e+00 3.227087645169470919e-07
6.283185307179586232e-01 3.298672286269282772e+00 6.170577501179110480e-07
7.853981633974482790e-01 3.298672286269282772e+00 1.059488519913538739e-06
9.424777960769380458e-01 3.298672286269282772e+00 1.713598432797228490e-06
1.099557428756427591e+00 3.298672286269282772e+00 2.678890858505220812e-06
1.256637061435917246e+00 3.298672286269282772e+00 4.111348814215841959e-06
1.413716694115406902e+00 3.298672286269282772e+00 6.256964735060747572e-06
1.570796326794896558e+00 3.298672286269282772e+00 9.505848786710727823e-06
1.727875959474386436e+00 3.298672286269282772e+00 1.447744362035552844e-05
1.884955592153876092e+00 3.298672286269282772e+00 2.214749815799608545e-05
2.042035224833365525e+00 3.298672286269282772e+00 3.401457331166297168e-05
2.199114857512855181e+00 3.298672286269282772e+00 5.225041280236411914e-05
2.356194490192344837e+00 3.298672286269282772e+00 7.962847834742253512e-05
2.513274122871834493e+00 3.298672286269282772e+00 1.187257513050601291e-04
2.670353755551324593e+00 3.298672286269282772e+00 1.696214037508617448e-04
2.827433388230813804e+00 3.298672286269282772e+00 2.260151639393928602e-04
2.984513020910303460e+00 3.298672286269282772e+00 2.727975154541767075e-04
3.141592653589793116e+00 3.298672286269282772e+00 2.913360223995523773e-04
3.298672286269282772e+00 3.298672286269282772e+00 2.727975154541892842e-04
3.455751918948772872e+00 3.298672286269282772e+00 2.260151639393880897e-04
3.612831551628262527e+00 3.298672286269282772e+00 1.696214037508634795e-04
3.769911184307752183e+00 3.298672286269282772e+00 1.187257513050482571e-04
3.926990816987241395e+00 3.298672286269282772e+00 7.962847834742220986e-05
4.084070449666731051e+00 3.298672286269282772e+00 5.225041280236547439e-05
4.241150082346220707e+00 3.298672286269282772e+00 3.401457331166347312e-05
4.398229715025710362e+00 3.298672286269282772e+00 2.214749815799424231e-05
4.555309347705200906e+00 3.298672286269282772e+00 1.447744362035339392e-05
4.712388980384689674e+00 3.298672286269282772e+00 9.505848786710632955e-06
4.869468613064179330e+00 3.298672286269282772e+00 6.256964735061054198e-06
5.026548245743668986e+00 3.298672286269282772e+00 4.111348814215964779e-06
5.183627878423158641e+00 3.298672286269282772e+00 2.678890858505317374e-06
5.340707511102649185e+00 3.298672286269282772e+00 1.713598432796883324e-06
5.497787143782137953e+00 3.298672286269282772e+00 1.059488519912753540e-06
5.654866776461627609e+00 3.298672286269282772e+00 6.170577501178348151e-07
5.811946409141117265e+00 3.298672286269282772e+00 3.227087645172452474e-07
5.969026041820606920e+00 3.298672286269282772e+00 1.361906298244648753e-07
6.126105674500097464e+00 3.298672286269282772e+00 3.301006347089453959e-08
0.000000000000000000e+00 3.455751918948772872e+00 -0.000000000000000000e+00
1.570796326794896558e-01 3.455751918948772872e+00 6.278577882246256549e-08
3.141592653589793116e-01 3.455751918948772872e+00 2.590370789859374671e-07
4.712388980384690229e-01 3.455751918948772872e+00 6.137974743161117423e-07
6.283185307179586232e-01 3.455751918948772872e+00 1.173652768198819028e-06
7.853981633974482790e-01 3.455751918948772872e+00 2.015159374478546516e-06
9.424777960769380458e-01 3.455751918948772872e+00 3.259277798496998705e-06
1.099557428756427591e+00 3.455751918948772872e+00 5.095260350423678791e-06
1.256637061435917246e+00 3.455751918948772872e+00 7.819781253701882568e-06
1.413716694115406902e+00 3.455751918948772872e+00 1.190070906108547238e-05
1.570796326794896558e+00 3.455751918948772872e+00 1.808001994775844108e-05
1.727875959474386436e+00 3.455751918948772872e+00 2.753587897944592320e-05
1.884955592153876092e+00 3.455751918948772872e+00 4.212416026170499438e-05
2.042035224833365525e+00 3.455751918948772872e+00 6.469519648357043799e-05
2.199114857512855181e+00 3.455751918948772872e+00 9.937993905068142394e-05
2.356194490192344837e+00 3.455751918948772872e+00 1.514543748410508619e-04
2.513274122871834493e+00 3.455751918948772872e+00 2.258218510981849485e-04
2.670353755551324593e+00 3.455751918948772872e+00 3.226358967122636232e-04
2.827433388230813804e+00 3.455751918948772872e+00 4.299148446708540849e-04
2.984513020910303460e+00 3.455751918948772872e+00 5.189149394345358990e-04
3.141592653589793116e+00 3.455751918948772872e+00 5.541844143079083934e-04
3.298672286269282772e+00 3.455751918948772872e+00 5.189149394345419705e-04
3.455751918948772872e+00 3.455751918948772872e+00 4.299148446708579881e-04
3.612831551628262527e+00 3.455751918948772872e+00 3.226358967122564675e-04
3.769911184307752183e+00 3.455751918948772872e+00 2.258218510981853822e-04
3.926990816987241395e+00 3.455751918948772872e+00 1.514543748410508619e-04
4.084070449666731051e+00 3.455751918948772872e+00 9.937993905068245393e-05
4.241150082346220707e+00 3.455751918948772872e+00 6.469519648357152219e-05
4.398229715025710362e+00 3.455751918948772872e+00 4.212416026170475044e-05
4.555309347705200906e+00 3.455751918948772872e+00 2.753587897944470347e-05
4.712388980384689674e+00 3.455751918948772872e+00 1.808001994775764148e-05
4.869468613064179330e+00 3.455751918948772872e+00 1.190070906108697671e-05
5.026548245743668986e+00 3.455751918948772872e+00 7.819781253700717051e-06
5.183627878423158641e+00 3.455751918948772872e+00 5.095260350423817705e-06
5.340707511102649185e+00 3.455751918948772872e+00 3.259277798495863681e-06
5.497787143782137953e+00 3.455751918948772872e+00 2.015159374478499929e-06
5.654866776461627609e+00 3.455751918948772872e+00 1.173652768198945659e-06
5.811946409141117265e+00 3.455751918948772872e+00 6.137974743158915137e-07
5.969026041820606920e+00 3.455751918948772872e+00 2.590370789859459375e-07
6.126105674500097464e+00 3.455751918948772872e+00 6.278577882234567494e-08
0.000000000000000000e+00 3.612831551628262527e+00 -0.000000000000000000e+00
1.570796326794896558e-01 3.612831551628262527e+00 8.641058039139060880e-08
3.141592653589793116e-01 3.612831551628262527e+00 3.565063147963512904e-07
4.712388980384690229e-01 3.612831551628262527e+00 8.447531392486188825e-07
6.283185307179586232e-01 3.612831551628262527e+00 1.615264076196928531e-06
7.853981633974482790e-01 3.612831551628262527e+00 2.773398390630593029e-06
9.424777960769380458e-01 3.612831551628262527e+00 4.485624943065797776e-06
1.099557428756427591e+00 3.612831551628262527e+00 7.012396438645698274e-06
1.256637061435917246e+00 3.612831551628262527e+00 1.076200038234754477e-05
1.413716694115406902e+00 3.612831551628262527e+00 1.637832356500619371e-05
1.570796326794896558e+00 3.612831551628262527e+00 2.488248540555678323e-05
1.727875959474386436e+00 3.612831551628262527e+00 3.789590902655910645e-05
1.884955592153876092e+00 3.612831551628262527e+00 5.797274873380411659e-05
2.042035224833365525e+00 3.612831551628262527e+00 8.903593724401048706e-05
2.199114857512855181e+00 3.612831551628262527e+00 1.367713465787619414e-04
2.356194490192344837e+00 3.612831551628262527e+00 2.084419256174316250e-04
2.513274122871834493e+00 3.612831551628262527e+00 3.108000606971692611e-04
2.670353755551324593e+00 3.612831551628262527e+00 4.440633553100549989e-04
2.827433388230813804e+00 3.612831551628262527e+00 5.917450962887611104e-04
2.984513020910303460e+00 3.612831551628262527e+00 7.142748724435141194e-04
3.141592653589793116e+00 3.612831551628262527e+00 7.628344380120367918e-04
3.298672286269282772e+00 3.612831551628262527e+00 7.142748724435384056e-04
3.455751918948772872e+00 3.612831551628262527e+00 5.917450962887585084e-04
3.612831551628262527e+00 3.612831551628262527e+00 4.440633553100532642e-04
3.769911184307752183e+00 3.612831551628262527e+00 3.108000606971731642e-04
3.926990816987241395e+00 3.612831551628262527e+00 2.084419256174374797e-04
4.084070449666731051e+00 3.612831551628262527e+00 1.367713465787640014e-04
4.241150082346220707e+00 3.612831551628262527e+00 8.903593724401102916e-05
4.398229715025710362e+00 3.612831551628262527e+00 5.797274873380829077e-05
4.555309347705200906e+00 3.612831551628262527e+00 3.789590902655669410e-05
4.712388980384689674e+00 3.612831551628262527e+00 2.488248540555628178e-05
4.869468613064179330e+00 3.612831551628262527e+00 1.637832356500727791e-05
5.026548245743668986e+00 3.612831551628262527e+00 1.076200038234771417e-05
5.183627878423158641e+00 3.612831551628262527e+00 7.012396438645860904e-06
5.340707511102649185e+00 3.612831551628262527e+00 4.485624943065818105e-06
5.497787143782137953e+00 3.612831551628262527e+00 2.773398390630023823e-06
5.654866776461627609e+00 3.612831551628262527e+00 1.615264076197079303e-06
5.811946409141117265e+00 3.612831551628262527e+00 8.447531392487940066e-07
5.969026041820606920e+00 3.612831551628262527e+00 3.565063147962293177e-07
6.126105674500097464e+00 3.612831551628262527e+00 8.641058039140924352e-08
0.000000000000000000e+00 3.769911184307752183e+00 -0.000000000000000000e+00
1.570796326794896558e-01 3.769911184307752183e+00 1.015719088274734362e-07
3.141592653589793116e-01 3.769911184307752183e+00 4.190573728240621460e-07
4.712388980384690229e-01 3.769911184307752183e+00 9.929682181056522969e-07
6.283185307179586232e-01 3.769911184307752183e+00 1.898663699033565223e-06
7.853981633974482790e-01 3.769911184307752183e+00 3.259983880113249250e-06
9.424777960769380458e-01 3.769911184307752183e+00 5.272596513243585164e-06
1.099557428756427591e+00 3.769911184307752183e+00 8.242636565673308233e-06
1.256637061435917246e+00 3.769911184307752183e+00 1.265000141760149203e-05
1.413716694115406902e+00 3.769911184307752183e+00 1.925150832949727893e-05
1.570796326794896558e+00 3.769911184307752183e+00 2.924737270591245110e-05
1.727875959474386436e+00 3.769911184307752183e+00 4.454342213993403533e-05
1.884955592153876092e+00 3.769911184307752183e+00 6.814189347400563404e-05
2.042035224833365525e+00 3.769911184307752183e+00 1.046541536947674482e-04
2.199114857512855181e+00 3.769911184307752183e+00 1.607645007490237157e-04
2.356194490192344837e+00 3.769911184307752183e+00 2.450127821125851636e-04
2.513274122871834493e+00 3.769911184307752183e+00 3.653420952957854226e-04
2.670353755551324593e+00 3.769911184307752183e+00 5.220175603328123214e-04
2.827433388230813804e+00 3.769911184307752183e+00 6.956647557192462139e-04
2.984513020910303460e+00 3.769911184307752183e+00 8.397540007622338737e-04
3.141592653589793116e+00 3.769911184307752183e+00 8.968618409503047173e-04
3.298672286269282772e+00 3.769911184307752183e+00 8.397540007622364758e-04
3.455751918948772872e+00 3.769911184307752183e+00 6.956647557192496834e-04
3.612831551628262527e+00 3.769911184307752183e+00 5.220175603328114540e-04
3.769911184307752183e+00 3.769911184307752183e+00 3.653420952957897594e-04
3.926990816987241395e+00 3.769911184307752183e+00 2.450127821125853804e-04
4.084070449666731051e+00 3.769911184307752183e+00 1.607645007490258841e-04
4.241150082346220707e+00 3.769911184307752183e+00 1.046541536947675024e-04
4.398229715025710362e+00 3.769911184307752183e+00 6.814189347400503773e-05
4.555309347705200906e+00 3.769911184307752183e+00 4.454342213993067430e-05
4.712388980384689674e+00 3.769911184307752183e+00 2.924737270591264084e-05
4.869468613064179330e+00 3.769911184307752183e+00 1.925150832949746866e-05
5.026548245743668986e+00 3.769911184307752183e+00 1.265000141760047559e-05
5.183627878423158641e+00 3.769911184307752183e+00 8.242636565673016854e-06
5.340707511102649185e+00 3.769911184307752183e+00 5.272596513242514514e-06
5.497787143782137953e+00 3.769911184307752183e+00 3.259983880113354282e-06
5.654866776461627609e+00 3.769911184307752183e+00 1.898663699033082414e-06
5.811946409141117265e+00 3.769911184307752183e+00 9.929682181055277831e-07
5.969026041820606920e+00 3.769911184307752183e+00 4.190573728241848599e-07
6.126105674500097464e+00 3.769911184307752183e+00 1.015719088273963562e-07
0.000000000000000000e+00 3.926990816987241395e+00 -0.000000000000000000e+00
1.570796326794896558e-01 3.926990816987241395e+00 1.067875798298037921e-07
3.141592653589793116e-01 3.926990816987241395e+00 4.405752901027184208e-07
4.712388980384690229e-01 3.926990816987241395e+00 1.043953595307647441e-06
6.283185307179586232e-01 3.926990816987241395e+00 1.996148106270465299e-06
7.853981633974482790e-01 3.926990816987241395e+00 3.427351951053092321e-06
9.424777960769380458e-01 3.926990816987241395e+00 5.543269595354149417e-06
1.099557428756427591e+00 3.926990816987241395e+00 8.665737306075431997e-06
1.256637061435917246e+00 3.926990816987241395e+00 1.329926354183811504e-05
1.413716694115406902e+00 3.926990816987241395e+00 2.023947662797850682e-05
1.570796326794896558e+00 3.926990816987241395e+00 3.074814503864730904e-05
1.727875959474386436e+00 3.926990816987241395e+00 4.682886018944588339e-05
1.884955592153876092e+00 3.926990816987241395e+00 7.163795063978839733e-05
2.042035224833365525e+00 3.926990816987241395e+00 1.100237243978408660e-04
2.199114857512855181e+00 3.926990816987241395e+00 1.690146465313553540e-04
2.356194490192344837e+00 3.926990816987241395e+00 2.575920669705936313e-04
2.513274122871834493e+00 3.926990816987241395e+00 3.841138967351626337e-04
2.670353755551324593e+00 3.926990816987241395e+00 5.488697470312645446e-04
2.827433388230813804e+00 3.926990816987241395e+00 7.314961607518492143e-04
2.984513020910303460e+00 3.926990816987241395e+00 8.830551204540458207e-04
3.141592653589793116e+00 3.926990816987241395e+00 9.431282346885165591e-04
3.298672286269282772e+00 3.926990816987241395e+00 8.830551204540544943e-04
3.455751918948772872e+00 3.926990816987241395e+00 7.314961607518526837e-04
3.612831551628262527e+00 3.926990816987241395e+00 5.488697470312675804e-04
3.769911184307752183e+00 3.926990816987241395e+00 3.841138967351669705e-04
3.926990816987241395e+00 3.926990816987241395e+00 2.575920669705934144e-04
4.084070449666731051e+00 3.926990816987241395e+00 1.690146465313563297e-04
4.241150082346220707e+00 3.926990816987241395e+00 1.100237243978381555e-04
4.398229715025710362e+00 3.926990816987241395e+00 7.163795063978948153e-05
4.555309347705200906e+00 3.926990816987241395e+00 4.682886018944623576e-05
4.712388980384689674e+00 3.926990816987241395e+00 3.074814503864684826e-05
4.869468613064179330e+00 3.926990816987241395e+00 2.023947662797950971e-05
5.026548245743668986e+00 3.926990816987241395e+00 1.329926354183777622e-05
5.183627878423158641e+00 3.926990816987241395e+00 8.665737306075371011e-06
5.340707511102649185e+00 3.926990816987241395e+00 5.543269595354359482e-06
5.497787143782137953e+00 3.926990816987241395e+00 3.427351951052895810e-06
5.654866776461627609e+00 3.926990816987241395e+00 1.996148106270326385e-06
5.811946409141117265e+00 3.926990816987241395e+00 1.043953595307627112e-06
5.969026041820606920e+00 3.926990816987241395e+00 4.405752901026280001e-07
6.126105674500097464e+00 3.926990816987241395e+00 1.067875798298550376e-07
0.000000000000000000e+00 4.084070449666731051e+00 -0.000000000000000000e+00
1.570796326794896558e-01 4.084070449666731051e+00 1.015501397796341989e-07
3.141592653589793116e-01 4.084070449666731051e+00 4.189666337340600480e-07
4.712388980384690229e-01 4.084070449666731051e+00 9.927495340864356320e-07
6.283185307179586232e-01 4.084070449666731051e+00 1.898235654791281921e-06
7.853981633974482790e-01 4.084070449666731051e+00 3.259226979369229916e-06
9.424777960769380458e-01 4.084070449666731051e+00 5.271328904659622317e-06
1.099557428756427591e+00 4.084070449666731051e+00 8.240575426266601861e-06
1.256637061435917246e+00 4.084070449666731051e+00 1.264670128451164980e-05
1.413716694115406902e+00 4.084070449666731051e+00 1.924626422978738109e-05
1.570796326794896558e+00 4.084070449666731051e+00 2.923907510583297975e-05
1.727875959474386436e+00 4.084070449666731051e+00 4.453036359851298776e-05
1.884955592153876092e+00 4.084070449666731051e+00 6.812158632160447485e-05
2.042035224833365525e+00 4.084070449666731051e+00 1.046234054455626259e-04
2.199114857512855181e+00 4.084070449666731051e+00 1.607204562258106491e-04
2.356194490192344837e+00 4.084070449666731051e+00 2.449564299528649274e-04
2.513274122871834493e+00 4.084070449666731051e+00 3.652859138938663146e-04
2.670353755551324593e+00 4.084070449666731051e+00 5.219946553611481792e-04
2.827433388230813804e+00 4.084070449666731051e+00 6.957234839694657197e-04
2.984513020910303460e+00 4.084070449666731051e+00 8.399164617421371604e-04
3.141592653589793116e+00 4.084070449666731051e+00 8.970744560472705686e-04
3.298672286269282772e+00 4.084070449666731051e+00 8.399164617421458340e-04
3.455751918948772872e+00 4.084070449666731051e+00 6.957234839694674544e-04
3.612831551628262527e+00 4.084070449666731051e+00 5.219946553611542507e-04
3.769911184307752183e+00 4.084070449666731051e+00 3.652859138938667483e-04
3.926990816987241395e+00 4.084070449666731051e+00 2.449564299528657948e-04
4.084070449666731051e+00 4.084070449666731051e+00 1.607204562258133596e-04
4.241150082346220707e+00 4.084070449666731051e+00 1.046234054455628427e-04
4.398229715025710362e+00 4.084070449666731051e+00 6.812158632160295697e-05
4.555309347705200906e+00 4.084070449666731051e+00 4.453036359851125304e-05
4.712388980384689674e+00 4.084070449666731051e+00 2.923907510583213950e-05
4.869468613064179330e+00 4.084070449666731051e+00 1.924626422978740819e-05
5.026548245743668986e+00 4.084070449666731051e+00 1.264670128451235453e-05
5.183627878423158641e+00 4.084070449666731051e+00 8.240575426266371468e-06
5.340707511102649185e+00 4.084070449666731051e+00 5.271328904659784947e-06
5.497787143782137953e+00 4.084070449666731051e+00 3.259226979369378994e-06
5.654866776461627609e+00 4.084070449666731051e+00 1.898235654791342907e-06
5.811946409141117265e+00 4.084070449666731051e+00 9.927495340863712575e-07
5.969026041820606920e+00 4.084070449666731051e+00 4.189666337341532216e-07
6.126105674500097464e+00 4.084070449666731051e+00 1.015501397796316578e-07
0.000000000000000000e+00 4.241150082346220707e+00 -0.000000000000000000e+00
1.570796326794896558e-01 4.241150082346220707e+00 8.637535733206317551e-08
3.141592653589793116e-01 4.241150082346220707e+00 3.563594958638920964e-07
4.712388980384690229e-01 4.241150082346220707e+00 8.443993010712429052e-07
6.283185307179586232e-01 4.241150082346220707e+00 1.614571486061742642e-06
7.853981633974482790e-01 4.241150082346220707e+00 2.772173699496124878e-06
9.424777960769380458e-01 4.241150082346220707e+00 4.483573909288708485e-06
1.099557428756427591e+00 4.241150082346220707e+00 7.009061445026502977e-06
1.256637061435917246e+00 4.241150082346220707e+00 1.075666065485211733e-05
1.413716694115406902e+00 4.241150082346220707e+00 1.636983843348579831e-05
1.570796326794896558e+00 4.241150082346220707e+00 2.486905960677549747e-05
1.727875959474386436e+00 4.241150082346220707e+00 3.787477986320742884e-05
1.884955592153876092e+00 4.241150082346220707e+00 5.793989107243877881e-05
2.042035224833365525e+00 4.241150082346220707e+00 8.898618553545445007e-05
2.199114857512855181e+00 4.241150082346220707e+00 1.367000810522574781e-04
2.356194490192344837e+00 4.241150082346220707e+00 2.083507459270527058e-04
2.513274122871834493e+00 4.241150082346220707e+00 3.107091573124856794e-04
2.670353755551324593e+00 4.241150082346220707e+00 4.440262943236088135e-04
2.827433388230813804e+00 4.241150082346220707e+00 5.918401205955822926e-04
2.984513020910303460e+00 4.241150082346220707e+00 7.145377397632982595e-04
3.141592653589793116e+00 4.241150082346220707e+00 7.631784563587040715e-04
3.298672286269282772e+00 4.241150082346220707e+00 7.145377397633056321e-04
3.455751918948772872e+00 4.241150082346220707e+00 5.918401205955814252e-04
3.612831551628262527e+00 4.241150082346220707e+00 4.440262943236094641e-04
3.769911184307752183e+00 4.241150082346220707e+00 3.107091573124889320e-04
3.926990816987241395e+00 4.241150082346220707e+00 2.083507459270497785e-04
4.084070449666731051e+00 4.241150082346220707e+00 1.367000810522594296e-04
4.241150082346220707e+00 4.241150082346220707e+00 8.898618553545336587e-05
4.398229715025710362e+00 4.241150082346220707e+00 5.793989107243883302e-05
4.555309347705200906e+00 4.241150082346220707e+00 3.787477986320807936e-05
4.712388980384689674e+00 4.241150082346220707e+00 2.486905960677601246e-05
4.869468613064179330e+00 4.241150082346220707e+00 1.636983843348487674e-05
5.026548245743668986e+00 4.241150082346220707e+00 1.075666065485240193e-05
5.183627878423158641e+00 4.241150082346220707e+00 7.009061445026408110e-06
5.340707511102649185e+00 4.241150082346220707e+00 4.483573909288593288e-06
5.497787143782137953e+00 4.241150082346220707e+00 2.772173699496070667e-06
5.654866776461627609e+00 4.241150082346220707e+00 1.614571486061642692e-06
5.811946409141117265e+00 4.241150082346220707e+00 8.443993010711649781e-07
5.969026041820606920e+00 4.241150082346220707e+00 3.563594958638692265e-07
6.126105674500097464e+00 4.241150082346220707e+00 8.637535733205597573e-08
0.000000000000000000e+00 4.398229715025710362e+00 -0.000000000000000000e+00
1.570796326794896558e-01 4.398229715025710362e+00 6.275055576287763418e-08
3.141592653589793116e-01 4.398229715025710362e+00 2.588902600527193316e-07
4.712388980384690229e-01 4.398229715025710362e+00 6.134436361366385113e-07
6.283185307179586232e-01 4.398229715025710362e+00 1.172960178060478788e-06
7.853981633974482790e-01 4.398229715025710362e+00 2.013934683339287546e-06
9.424777960769380458e-01 4.398229715025710362e+00 3.257226764712645259e-06
1.099557428756427591e+00 4.398229715025710362e+00 5.091925356800180568e-06
1.256637061435917246e+00 4.398229715025710362e+00 7.814441526216199399e-06
1.413716694115406902e+00 4.398229715025710362e+00 1.189222392962634796e-05
1.570796326794896558e+00 4.398229715025710362e+00 1.806659414918816817e-05
1.727875959474386436e+00 4.398229715025710362e+00 2.751474981673487355e-05
1.884955592153876092e+00 4.398229715025710362e+00 4.209130260211305899e-05
2.042035224833365525e+00 4.398229715025710362e+00 6.464544477964860635e-05
2.199114857512855181e+00 4.398229715025710362e+00 9.930867353538842422e-05
2.356194490192344837e+00 4.398229715025710362e+00 1.513631951746263055e-04
2.513274122871834493e+00 4.398229715025710362e+00 2.257309477545123982e-04
2.670353755551324593e+00 4.398229715025710362e+00 3.225988357705750383e-04
2.827433388230813804e+00 4.398229715025710362e+00 4.300098689799720410e-04
2.984513020910303460e+00 4.398229715025710362e+00 5.191778066707584093e-04
3.141592653589793116e+00 4.398229715025710362e+00 5.545284325226217635e-04
3.298672286269282772e+00 4.398229715025710362e+00 5.191778066707623124e-04
3.455751918948772872e+00 4.398229715025710362e+00 4.300098689799716073e-04
3.612831551628262527e+00 4.398229715025710362e+00 3.225988357705720025e-04
3.769911184307752183e+00 4.398229715025710362e+00 2.257309477545118561e-04
3.926990816987241395e+00 4.398229715025710362e+00 1.513631951746264139e-04
4.084070449666731051e+00 4.398229715025710362e+00 9.930867353538983368e-05
4.241150082346220707e+00 4.398229715025710362e+00 6.464544477964876898e-05
4.398229715025710362e+00 4.398229715025710362e+00 4.209130260211360109e-05
